code;description;price;image;puntuation;altImage;fecha
;Canon Objetivo - EF-S 18-135mm f/ 3,5-5,6 IS USM - Negro;EUR 407,98;https://images-eu.ssl-images-amazon.com/images/I/51mUIKAvDbL._AC_US218_.jpg;;Canon Objetivo - EF-S 18-135mm f/ 3,5-5,6 IS USM - Negro;2018-10-25 19:34:56.141311
B0757VFXJP;Canon EOS M100, Cámara digital con EF-M 15-45 mm, Blanco;EUR 449,00;https://images-eu.ssl-images-amazon.com/images/I/514HZjsJpWL._AC_US218_.jpg;4,6 de un máximo de 5 estrellas;Canon EOS M100, Cámara digital con EF-M 15-45 mm, Blanco;2018-10-25 19:34:56.144310
;MegaGear Leica Cl Ever Ready Tirador Funda de Cuero con Bandolera;EUR 42,99;https://images-eu.ssl-images-amazon.com/images/I/41sc43hZMzL._AC_US218_.jpg;;MegaGear Leica Cl Ever Ready Tirador Funda de Cuero con Bandolera;2018-10-25 19:34:59.897592
B00OIQWYII;Leica 18193 - Cámara Digital V-Lux (Typ 114) De 20 MP;EUR 1.099,00;https://images-eu.ssl-images-amazon.com/images/I/418yTr8yUSL._AC_US218_.jpg;5 de un máximo de 5 estrellas;Leica 18193 - Cámara Digital V-Lux (Typ 114) De 20 MP;2018-10-25 19:34:59.899591
;Leica SL + 24-90mm Juego de cámara SLR 24MP CMOS 6000 x 4000Pixeles Negro - Cámara Digital (24 MP, 6000 x 4000 Pixeles, CMOS, 4K Ultra HD, Pantalla táctil, Negro);EUR 10.524,00;https://images-eu.ssl-images-amazon.com/images/I/41VXo+c-Z3L._AC_US218_.jpg;;Leica SL + 24-90mm Juego de cámara SLR 24MP CMOS 6000 x 4000Pixeles Negro - Cámara Digital (24 MP, 6000 x 4000 Pixeles, CMOS, 4K Ultra HD, Pantalla táctil, Negro);2018-10-25 19:34:59.901590
B071X6QT7G;Panasonic DC-TZ90EG-S Lumix - Cámara Compacta Digital de 20.3 MP, Estabilización Híbrida, 4K, 120 fps, Lente LEICA, Zoom 30X, Wifi y Post Focus, Plata;EUR 360,95;https://images-eu.ssl-images-amazon.com/images/I/51AFeKVgpxL._AC_US218_.jpg;3,9 de un máximo de 5 estrellas;Panasonic DC-TZ90EG-S Lumix - Cámara Compacta Digital de 20.3 MP, Estabilización Híbrida, 4K, 120 fps, Lente LEICA, Zoom 30X, Wifi y Post Focus, Plata;2018-10-25 19:34:59.904588
B01M0VA845;Leica Sofort - Cámara digital;EUR 284,00;https://images-eu.ssl-images-amazon.com/images/I/41YoDueLjEL._AC_US218_.jpg;3,6 de un máximo de 5 estrellas;Leica Sofort - Cámara digital;2018-10-25 19:34:59.905588
B01L312FZM;Fujifilm X-A3 BW - Cámara EVIL de 24 MP (pantalla táctil de 3", obturador electrónico, video Full HD, Wifi) marrón - kit cuerpo con objetivo  XC 16-50 mm;EUR 539,15;https://images-eu.ssl-images-amazon.com/images/I/41wJ1TY9xJL._AC_US218_.jpg;4,5 de un máximo de 5 estrellas;Fujifilm X-A3 BW - Cámara EVIL de 24 MP (pantalla táctil de 3", obturador electrónico, video Full HD, Wifi) marrón - kit cuerpo con objetivo  XC 16-50 mm;2018-10-25 19:34:59.907586
B00NN6IYCE;Panasonic Lumix DMC-LX100EGK - Cámara compacta de 12.8 MP (zoom óptico de 3.1x, pantalla de 3", estabilizador óptico, vídeo 4K), Color Negro;EUR 535,00;https://images-eu.ssl-images-amazon.com/images/I/41ZIlF3hYFL._AC_US218_.jpg;4,2 de un máximo de 5 estrellas;Panasonic Lumix DMC-LX100EGK - Cámara compacta de 12.8 MP (zoom óptico de 3.1x, pantalla de 3", estabilizador óptico, vídeo 4K), Color Negro;2018-10-25 19:34:59.910584
B00WYD1DWA;FED-3 URSS Unión Soviética (Ucrania) RF 35mm Leica Cámara de película de copia en funda de cuero original;EUR 80,00;https://images-eu.ssl-images-amazon.com/images/I/41oeKZ5HtiL._AC_US218_.jpg;5 de un máximo de 5 estrellas;FED-3 URSS Unión Soviética (Ucrania) RF 35mm Leica Cámara de película de copia en funda de cuero original;2018-10-25 19:34:59.912583
B01N36317N;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);EUR 1.390,00;https://images-eu.ssl-images-amazon.com/images/I/51Ir4alVqeL._AC_US218_.jpg;4,4 de un máximo de 5 estrellas;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);2018-10-25 19:34:59.914582
B00ZTIHIJY;Leica Q (Typ 116) Cámara compacta 24.2MP CMOS 6000 x 4000Pixeles Negro - Cámara Digital (24,2 MP, 6000 x 4000 Pixeles, CMOS, Full HD, 590 g, Negro);EUR 4.393,00;https://images-eu.ssl-images-amazon.com/images/I/419mEeAFvZL._AC_US218_.jpg;4,6 de un máximo de 5 estrellas;Leica Q (Typ 116) Cámara compacta 24.2MP CMOS 6000 x 4000Pixeles Negro - Cámara Digital (24,2 MP, 6000 x 4000 Pixeles, CMOS, Full HD, 590 g, Negro);2018-10-25 19:34:59.917581
B01N36317N;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);EUR 1.390,00;https://images-eu.ssl-images-amazon.com/images/I/51Ir4alVqeL._AC_US218_.jpg;4,4 de un máximo de 5 estrellas;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);2018-10-25 19:34:59.920578
B07CXDZ6FD;Adaptador L39-EOS M, Adaptador de Lente para Montar la Lente Leica L39 M39 Screw Mount a la Cámara sin espejo Canon EOS M EF-M para Canon M M6 M2 M3 M5 M10 M100;EUR 23,99;https://images-eu.ssl-images-amazon.com/images/I/41K52VMIbrL._AC_US218_.jpg;3 de un máximo de 5 estrellas;Adaptador L39-EOS M, Adaptador de Lente para Montar la Lente Leica L39 M39 Screw Mount a la Cámara sin espejo Canon EOS M EF-M para Canon M M6 M2 M3 M5 M10 M100;2018-10-25 19:34:59.923577
B0010OICAK;Leica Lino L2 - Nivel láser de 2 líneas precisas y fiables con receptor (alcance hasta 60 m);EUR 124,55;https://images-eu.ssl-images-amazon.com/images/I/41olhj7-7qL._AC_US218_.jpg;4,7 de un máximo de 5 estrellas;Leica Lino L2 - Nivel láser de 2 líneas precisas y fiables con receptor (alcance hasta 60 m);2018-10-25 19:34:59.927574
B00I9X2KLW;Sony DSC-HX60 - Cámara compacta de 20.4 Mp (pantalla de 3", zoom óptico 30x, estabilizador óptico, vídeo Full HD), negro;EUR 230,08;https://images-eu.ssl-images-amazon.com/images/I/41W9E7oct4L._AC_US218_.jpg;4,2 de un máximo de 5 estrellas;Sony DSC-HX60 - Cámara compacta de 20.4 Mp (pantalla de 3", zoom óptico 30x, estabilizador óptico, vídeo Full HD), negro;2018-10-25 19:34:59.929574
B009ZABKSW;Leica M TYP 240 - Cámara digital;EUR 6.853,00;https://images-eu.ssl-images-amazon.com/images/I/41Cd8p1YJbL._AC_US218_.jpg;4 de un máximo de 5 estrellas;Leica M TYP 240 - Cámara digital;2018-10-25 19:34:59.931572
B00U0AAFWS;Panasonic Lumix DMC-TZ70EG-K - Cámara compacta de 12.1 MP (Zoom óptico de 30x, estabilizador óptico, Vídeo Full HD, WiFi), Color Negro;EUR 232,69;https://images-eu.ssl-images-amazon.com/images/I/4174o1yaknL._AC_US218_.jpg;4,2 de un máximo de 5 estrellas;Panasonic Lumix DMC-TZ70EG-K - Cámara compacta de 12.1 MP (Zoom óptico de 30x, estabilizador óptico, Vídeo Full HD, WiFi), Color Negro;2018-10-25 19:34:59.933571
B00OW058C4;Leica X (TYP 113) - Cámara digital;EUR 2.150,00;https://images-eu.ssl-images-amazon.com/images/I/51mKwX7PQ1L._AC_US218_.jpg;5 de un máximo de 5 estrellas;Leica X (TYP 113) - Cámara digital;2018-10-25 19:34:59.937569
B01N5XJMHJ;Leica M10 MILC 24MP CMOS 5976 x 3992Pixeles Negro, Plata - Cámara digital (24 MP, 5976 x 3992 Pixeles, CMOS, Negro, Plata);EUR 6.850,00;https://images-eu.ssl-images-amazon.com/images/I/514AignbhIL._AC_US218_.jpg;3 de un máximo de 5 estrellas;Leica M10 MILC 24MP CMOS 5976 x 3992Pixeles Negro, Plata - Cámara digital (24 MP, 5976 x 3992 Pixeles, CMOS, Negro, Plata);2018-10-25 19:34:59.939568
B01N1R2V66;Leica - Cámara instántanea sofort Menta;EUR 290,00;https://images-eu.ssl-images-amazon.com/images/I/419FmTBJbzL._AC_US218_.jpg;1 de un máximo de 5 estrellas;Leica - Cámara instántanea sofort Menta;2018-10-25 19:34:59.941567
B06XTKRBNK;Vococal Correa de Cuello de Cámara de Algodón para Cámaras Digitales Sin Espejo como Leica/Canon/Fuji/Nikon/Olympus/Panasonic/Pentax/Sony (Estilo Corto + Negro);EUR 8,75;https://images-eu.ssl-images-amazon.com/images/I/41qR7Sx3C-L._AC_US218_.jpg;1 de un máximo de 5 estrellas;Vococal Correa de Cuello de Cámara de Algodón para Cámaras Digitales Sin Espejo como Leica/Canon/Fuji/Nikon/Olympus/Panasonic/Pentax/Sony (Estilo Corto + Negro);2018-10-25 19:34:59.944565
B071DJ6GSY;Calvin Klein Cotton Stretch Low Rise Trunk, Bóxers para Hombre, pack de 3;EUR 25,99 - EUR 66,99;https://images-eu.ssl-images-amazon.com/images/I/418o++ReiBL._AC_US218_.jpg;3,5 de un máximo de 5 estrellas;Calvin Klein Cotton Stretch Low Rise Trunk, Bóxers para Hombre, pack de 3;2018-10-25 19:35:02.234372
B00U8KSIVA;Panasonic DMC-TZ70EG-S - Cámara compacta de 12.1 MP (Zoom óptico 30x, estabilizador óptico, vídeo Full HD, WiFi), Negro y Plateado;EUR 249,00;https://images-eu.ssl-images-amazon.com/images/I/51XVr7Og9vL._AC_US218_.jpg;4,2 de un máximo de 5 estrellas;Panasonic DMC-TZ70EG-S - Cámara compacta de 12.1 MP (Zoom óptico 30x, estabilizador óptico, vídeo Full HD, WiFi), Negro y Plateado;2018-10-25 19:35:02.236371
B00XC4LK3W;Estuche de cuero genuino para cámara Leica MegaGear “Ever Ready” - Fácil de instalar, trípode y accesorios periféricos - Compatible con Leica V-LUX (Typ 114) (Negro);EUR 36,99;https://images-eu.ssl-images-amazon.com/images/I/41BlWHkDKyL._AC_US218_.jpg;5 de un máximo de 5 estrellas;Estuche de cuero genuino para cámara Leica MegaGear “Ever Ready” - Fácil de instalar, trípode y accesorios periféricos - Compatible con Leica V-LUX (Typ 114) (Negro);2018-10-25 19:35:02.238370
B009DP5T22;Leica S (Type 006) Cuerpo de la cámara SLR 37.5MP CCD 5000 x 7500Pixeles Negro - Cámara digital (37,5 MP, 5000 x 7500 Pixeles, CCD, 1,26 kg, Negro);EUR 33.968,98;https://images-eu.ssl-images-amazon.com/images/I/41jFtIWiqnL._AC_US218_.jpg;3,6 de un máximo de 5 estrellas;Leica S (Type 006) Cuerpo de la cámara SLR 37.5MP CCD 5000 x 7500Pixeles Negro - Cámara digital (37,5 MP, 5000 x 7500 Pixeles, CCD, 1,26 kg, Negro);2018-10-25 19:35:02.240368
B00UP2WAM4;Leica disto 806677 - Pack medidor laser 3d s910 touch+accesorio;EUR 1.820,00;https://images-eu.ssl-images-amazon.com/images/I/51W+WaYwD6L._AC_US218_.jpg;5 de un máximo de 5 estrellas;Leica disto 806677 - Pack medidor laser 3d s910 touch+accesorio;2018-10-25 19:35:02.242367
B00CHUO44O;Minox J10 - Cámara compacta de 14 Mp (pantalla de 2", zoom óptico 4x), plateado (importado);EUR 103,09;https://images-eu.ssl-images-amazon.com/images/I/41Pek-WrjJL._AC_US218_.jpg;1 de un máximo de 5 estrellas;Minox J10 - Cámara compacta de 14 Mp (pantalla de 2", zoom óptico 4x), plateado (importado);2018-10-25 19:35:02.244366
B00PZWMRGI;Leica D-Lux (Typ 109) - Cámara digital (12,8 MP, Cámara compacta, 101,6/76,2 mm (4/3"), 3,1x, 4x, 10,9-34 mm) Negro;EUR 2.038,12;https://images-eu.ssl-images-amazon.com/images/I/41R6uAL8LZL._AC_US218_.jpg;5 de un máximo de 5 estrellas;Leica D-Lux (Typ 109) - Cámara digital (12,8 MP, Cámara compacta, 101,6/76,2 mm (4/3"), 3,1x, 4x, 10,9-34 mm) Negro;2018-10-25 19:35:02.246365
B01CYJQ6Z2;Leica Disto D2 New - Medidor láser, tamaño manejable;EUR 138,00;https://images-eu.ssl-images-amazon.com/images/I/414sm1v25wL._AC_US218_.jpg;4,4 de un máximo de 5 estrellas;Leica Disto D2 New - Medidor láser, tamaño manejable;2018-10-25 19:35:02.248364
B01N36317N;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);EUR 1.390,00;https://images-eu.ssl-images-amazon.com/images/I/51Ir4alVqeL._AC_US218_.jpg;4,4 de un máximo de 5 estrellas;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);2018-10-25 19:35:02.251362
;MegaGear mg1458 Leica Cl Ever Ready Funda de Cuero con Tirador Bandolera – marrón;EUR 42,99;https://images-eu.ssl-images-amazon.com/images/I/513unI7cMVL._AC_US218_.jpg;;MegaGear mg1458 Leica Cl Ever Ready Funda de Cuero con Tirador Bandolera – marrón;2018-10-25 19:35:02.254370
B004AX0B20;Leica GLB30 - Gafas ligeras 3 en 1;EUR 32,87;https://images-eu.ssl-images-amazon.com/images/I/41DUclY2cKL._AC_US218_.jpg;4,5 de un máximo de 5 estrellas;Leica GLB30 - Gafas ligeras 3 en 1;2018-10-25 19:35:02.255369
B00L4BLL3Y;Panasonic Lumix DMC FZ1000 - Cámara Bridge de 20.1 MP (pantalla de 3", zoom óptico 16x, 4K, WiFi), Color Negro;EUR 541,20;https://images-eu.ssl-images-amazon.com/images/I/41Dp8XQ-r4L._AC_US218_.jpg;4,2 de un máximo de 5 estrellas;Panasonic Lumix DMC FZ1000 - Cámara Bridge de 20.1 MP (pantalla de 3", zoom óptico 16x, 4K, WiFi), Color Negro;2018-10-25 19:35:02.260357
B01LXAYLRH;'Leica Camera 19517 "inmediatamente Caja Set;EUR 22,87;https://images-eu.ssl-images-amazon.com/images/I/31kdJgsSvaL._AC_US218_.jpg;5 de un máximo de 5 estrellas;'Leica Camera 19517 "inmediatamente Caja Set;2018-10-25 19:35:02.262366
B00FR85IRK;Fujifilm Instax Mini 90 Neo Classic, color Negro;EUR 118,90;https://images-eu.ssl-images-amazon.com/images/I/5133MYOglPL._AC_US218_.jpg;4,5 de un máximo de 5 estrellas;Fujifilm Instax Mini 90 Neo Classic, color Negro;2018-10-25 19:35:02.265364
;Batería para Leica modelo GEB-111;EUR 25,90;https://images-eu.ssl-images-amazon.com/images/I/41kdlJdoI-L._AC_US218_.jpg;;Batería para Leica modelo GEB-111;2018-10-25 19:35:02.267355
B00OONJQ5E;Adaptador Leica a Fuji (L/M-FX), K&F Concept Adaptador de Lente para Montar Leica M Mount a Fujifilm X-Series Mirrorless FX Mount Cámara Adaptador para Fujifilm FX Mount Cámara X-Pro1;EUR 20,99;https://images-eu.ssl-images-amazon.com/images/I/4107ZXQWCDL._AC_US218_.jpg;4,3 de un máximo de 5 estrellas;Adaptador Leica a Fuji (L/M-FX), K&F Concept Adaptador de Lente para Montar Leica M Mount a Fujifilm X-Series Mirrorless FX Mount Cámara Adaptador para Fujifilm FX Mount Cámara X-Pro1;2018-10-25 19:35:02.269362
;Fuente de alimentación de repuesto de 12 V 1,2 A AC-DC para LEICA GKL211 12 V/24 V;EUR 14,74;https://images-eu.ssl-images-amazon.com/images/I/51QW8Kdi+LL._AC_US218_.jpg;;Fuente de alimentación de repuesto de 12 V 1,2 A AC-DC para LEICA GKL211 12 V/24 V;2018-10-25 19:35:02.270361
B0056H5VLK;Panasonic H-X025E - Lente intercambiable, color negro;EUR 471,23;https://images-eu.ssl-images-amazon.com/images/I/31aGket8WwL._AC_US218_.jpg;4,5 de un máximo de 5 estrellas;Panasonic H-X025E - Lente intercambiable, color negro;2018-10-25 19:35:02.273360
B06XTKRBNK;Vococal Correa de Cuello de Cámara de Algodón para Cámaras Digitales Sin Espejo como Leica/Canon/Fuji/Nikon/Olympus/Panasonic/Pentax/Sony (Estilo Corto + Negro);EUR 8,75;https://images-eu.ssl-images-amazon.com/images/I/41qR7Sx3C-L._AC_US218_.jpg;1 de un máximo de 5 estrellas;Vococal Correa de Cuello de Cámara de Algodón para Cámaras Digitales Sin Espejo como Leica/Canon/Fuji/Nikon/Olympus/Panasonic/Pentax/Sony (Estilo Corto + Negro);2018-10-25 19:35:02.276348
B07CXDZ6FD;Adaptador L39-EOS M, Adaptador de Lente para Montar la Lente Leica L39 M39 Screw Mount a la Cámara sin espejo Canon EOS M EF-M para Canon M M6 M2 M3 M5 M10 M100;EUR 23,99;https://images-eu.ssl-images-amazon.com/images/I/41K52VMIbrL._AC_US218_.jpg;3 de un máximo de 5 estrellas;Adaptador L39-EOS M, Adaptador de Lente para Montar la Lente Leica L39 M39 Screw Mount a la Cámara sin espejo Canon EOS M EF-M para Canon M M6 M2 M3 M5 M10 M100;2018-10-25 19:35:02.279346
;7artisans F2.0 Leica M Mount - Lente fija para Leica M-Mount cámaras como Leica M-M Leica M240 Leica M3 Leica M6 Leica M7 Leica M8 Leica M9 Leica M9p Leica M10, 35 mm, color negro;EUR 289,00;https://images-eu.ssl-images-amazon.com/images/I/51fkWfB-qKL._AC_US218_.jpg;;7artisans F2.0 Leica M Mount - Lente fija para Leica M-Mount cámaras como Leica M-M Leica M240 Leica M3 Leica M6 Leica M7 Leica M8 Leica M9 Leica M9p Leica M10, 35 mm, color negro;2018-10-25 19:35:04.458794
B007Q8VQNE;Leica Disto X310 - Medidor láser robusto y multifuncional (alcance 120 m);EUR 210,87;https://images-eu.ssl-images-amazon.com/images/I/415MMd0hmAL._AC_US218_.jpg;4,1 de un máximo de 5 estrellas;Leica Disto X310 - Medidor láser robusto y multifuncional (alcance 120 m);2018-10-25 19:35:04.461792
B00940F0P2;Leica D-LUX 3 USB Cable - Mini USB;EUR 8,46;https://images-eu.ssl-images-amazon.com/images/I/41DlicHOA7L._AC_US218_.jpg;1 de un máximo de 5 estrellas;Leica D-LUX 3 USB Cable - Mini USB;2018-10-25 19:35:04.463790
;Panasonic Leica DG 45mm f/2.8 Macro - Objetivo para cuatro tercios (distancia focal fija 45mm, apertura f/2.8, estabilizador óptico, diámetro: 46mm) color negro;EUR 489,99;https://images-eu.ssl-images-amazon.com/images/I/41yOF7dTyzL._AC_US218_.jpg;;Panasonic Leica DG 45mm f/2.8 Macro - Objetivo para cuatro tercios (distancia focal fija 45mm, apertura f/2.8, estabilizador óptico, diámetro: 46mm) color negro;2018-10-25 19:35:04.465790
;Paul Smith Leica Mini Print - Bolsa de aseo  Hombre Negro negro;EUR 194,45;https://images-eu.ssl-images-amazon.com/images/I/31QA7Sgw6ML._AC_US218_.jpg;;Paul Smith Leica Mini Print - Bolsa de aseo  Hombre Negro negro;2018-10-25 19:35:04.467789
8415756798;El Hombre de la Leica;EUR 17,10;https://images-eu.ssl-images-amazon.com/images/I/51XVILIH4YL._AC_US218_.jpg;4,5 de un máximo de 5 estrellas;El Hombre de la Leica;2018-10-25 19:35:04.472787
B077KM5B8D;JJC Tapa de Cuerpo + Tapa del Objetivo de Cámara para Leica M Mount & Leica M Mount Objetivo (Conjunto de 1);EUR 7,84;https://images-eu.ssl-images-amazon.com/images/I/41skA3i1FCL._AC_US218_.jpg;4,8 de un máximo de 5 estrellas;JJC Tapa de Cuerpo + Tapa del Objetivo de Cámara para Leica M Mount & Leica M Mount Objetivo (Conjunto de 1);2018-10-25 19:35:04.474785
;The Book of the Leica R-Series Cameras;EUR 45,20;https://images-eu.ssl-images-amazon.com/images/I/41vuNaDDbmL._AC_US218_.jpg;;The Book of the Leica R-Series Cameras;2018-10-25 19:35:04.476784
B01N36317N;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);EUR 1.390,00;https://images-eu.ssl-images-amazon.com/images/I/51Ir4alVqeL._AC_US218_.jpg;4,4 de un máximo de 5 estrellas;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);2018-10-25 19:35:04.479782
;MegaGear mg1458 Leica Cl Ever Ready Funda de Cuero con Tirador Bandolera – marrón;EUR 42,99;https://images-eu.ssl-images-amazon.com/images/I/513unI7cMVL._AC_US218_.jpg;;MegaGear mg1458 Leica Cl Ever Ready Funda de Cuero con Tirador Bandolera – marrón;2018-10-25 19:35:04.482780
;Batería para Leica Modelo GEB221 4400mAh;EUR 32,90;https://images-eu.ssl-images-amazon.com/images/I/31jAp7T8CXL._AC_US218_.jpg;;Batería para Leica Modelo GEB221 4400mAh;2018-10-25 19:35:04.484779
;Paul Smith Leica Mini Print - Cartera para hombre  Hombre Negro negro talla única;EUR 205,88;https://images-eu.ssl-images-amazon.com/images/I/31Tzew8B0XL._AC_US218_.jpg;;Paul Smith Leica Mini Print - Cartera para hombre  Hombre Negro negro talla única;2018-10-25 19:35:04.485778
B071V69WM3;Panasonic Lumix G H-E08018E - Objetivo (Micro Cuatro Tercios, Leica DG Vario-Elmarit, 8-18 mm, F2.8-4.0 ASPH) negro;EUR 985,25;https://images-eu.ssl-images-amazon.com/images/I/412aA+2XkLL._AC_US218_.jpg;5 de un máximo de 5 estrellas;Panasonic Lumix G H-E08018E - Objetivo (Micro Cuatro Tercios, Leica DG Vario-Elmarit, 8-18 mm, F2.8-4.0 ASPH) negro;2018-10-25 19:35:04.488776
;Zapatos Antideslizantes para Perros, 4 Zapatos Impermeables Antideslizantes De Tela De Buceo Leica Botas De Perro Movimiento Inferior De Goma Velcro Perro Grande 3 Colores Y 4 Tamaños;EUR 23,79;https://images-eu.ssl-images-amazon.com/images/I/51gJz5N0C7L._AC_US218_.jpg;;Zapatos Antideslizantes para Perros, 4 Zapatos Impermeables Antideslizantes De Tela De Buceo Leica Botas De Perro Movimiento Inferior De Goma Velcro Perro Grande 3 Colores Y 4 Tamaños;2018-10-25 19:35:04.490776
;Leica M-P - Cámara digital (Cuerpo MILC, CMOS, 5952 x 3976 Pixeles, 5952 x 3976, 4256 x 2832, 2976 x 1984, 1600 x 1080, 23,9 x 35,8 mm, DNG, JPG);EUR 6.953,00;https://images-eu.ssl-images-amazon.com/images/I/51tiQniWvVL._AC_US218_.jpg;;Leica M-P - Cámara digital (Cuerpo MILC, CMOS, 5952 x 3976 Pixeles, 5952 x 3976, 4256 x 2832, 2976 x 1984, 1600 x 1080, 23,9 x 35,8 mm, DNG, JPG);2018-10-25 19:35:04.493774
;Unbalance/Leica [CD+Dvd];EUR 18,65;https://images-eu.ssl-images-amazon.com/images/I/41gcCW5IBRL._AC_US218_.jpg;;Unbalance/Leica [CD+Dvd];2018-10-25 19:35:04.496772
;|DURAGADGET Bolsa Profesional marrón con Compartimentos para Cámaras Leica M10 || Nikon Coolpix A100 || A100 || Lumix DMC-TZ61|;EUR 26,99;https://images-eu.ssl-images-amazon.com/images/I/510MUJWckML._AC_US218_.jpg;;|DURAGADGET Bolsa Profesional marrón con Compartimentos para Cámaras Leica M10 || Nikon Coolpix A100 || A100 || Lumix DMC-TZ61|;2018-10-25 19:35:04.497772
;Eine Diva im Focus: Die Leica - NZZ-Format;EUR 21,99;https://images-eu.ssl-images-amazon.com/images/I/4161Gz3GyUL._AC_US218_.jpg;;Eine Diva im Focus: Die Leica - NZZ-Format;2018-10-25 19:35:04.502769
;;;;;;2018-10-25 19:35:04.503768
;;;;;;2018-10-25 19:35:04.504768
;;;;;;2018-10-25 19:35:04.504768
B06XTKRBNK;Vococal Correa de Cuello de Cámara de Algodón para Cámaras Digitales Sin Espejo como Leica/Canon/Fuji/Nikon/Olympus/Panasonic/Pentax/Sony (Estilo Corto + Negro);EUR 8,75;https://images-eu.ssl-images-amazon.com/images/I/41qR7Sx3C-L._AC_US218_.jpg;1 de un máximo de 5 estrellas;Vococal Correa de Cuello de Cámara de Algodón para Cámaras Digitales Sin Espejo como Leica/Canon/Fuji/Nikon/Olympus/Panasonic/Pentax/Sony (Estilo Corto + Negro);2018-10-25 19:35:04.507766
B07CXDZ6FD;Adaptador L39-EOS M, Adaptador de Lente para Montar la Lente Leica L39 M39 Screw Mount a la Cámara sin espejo Canon EOS M EF-M para Canon M M6 M2 M3 M5 M10 M100;EUR 23,99;https://images-eu.ssl-images-amazon.com/images/I/41K52VMIbrL._AC_US218_.jpg;3 de un máximo de 5 estrellas;Adaptador L39-EOS M, Adaptador de Lente para Montar la Lente Leica L39 M39 Screw Mount a la Cámara sin espejo Canon EOS M EF-M para Canon M M6 M2 M3 M5 M10 M100;2018-10-25 19:35:04.511765
B01N36317N;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);EUR 1.390,00;https://images-eu.ssl-images-amazon.com/images/I/51Ir4alVqeL._AC_US218_.jpg;4,4 de un máximo de 5 estrellas;Fujifilm X100F - Cámara compacta de 24.3 MP (pantalla de 3", visor hibrido, video Full HD);2018-10-25 19:35:06.705346
;MegaGear mg1458 Leica Cl Ever Ready Funda de Cuero con Tirador Bandolera – marrón;EUR 42,99;https://images-eu.ssl-images-amazon.com/images/I/513unI7cMVL._AC_US218_.jpg;;MegaGear mg1458 Leica Cl Ever Ready Funda de Cuero con Tirador Bandolera – marrón;2018-10-25 19:35:06.708334
;Forusky - Álbum de fotos instantáneo para Instax Mini 7s 8 8 + 9 25 26 50s 70 90 películas, Leica Sofort, Lomo Mini;EUR 11,38;https://images-eu.ssl-images-amazon.com/images/I/51FfJdBHNWL._AC_US218_.jpg;;Forusky - Álbum de fotos instantáneo para Instax Mini 7s 8 8 + 9 25 26 50s 70 90 películas, Leica Sofort, Lomo Mini;2018-10-25 19:35:06.710349
B07588N4VT;Gobe Adaptador de Lentes Leica de Montura R para Cuerpo de Cámara Sony de Montura E;EUR 24,30;https://images-eu.ssl-images-amazon.com/images/I/41etCKqd14L._AC_US218_.jpg;4 de un máximo de 5 estrellas;Gobe Adaptador de Lentes Leica de Montura R para Cuerpo de Cámara Sony de Montura E;2018-10-25 19:35:06.713331
;L39 m39 Anillo adaptador de Lens a Micro 4/3 M43 para Leica a Olympus Mount;EUR 5,06;https://images-eu.ssl-images-amazon.com/images/I/41UXYHXLGVL._AC_US218_.jpg;;L39 m39 Anillo adaptador de Lens a Micro 4/3 M43 para Leica a Olympus Mount;2018-10-25 19:35:06.715330
B00078BQWG;Leica Trinovid 10 x 25 BCA schwarz mit Etui;EUR 478,46;https://images-eu.ssl-images-amazon.com/images/I/41SW4xWVU6L._AC_US218_.jpg;4,3 de un máximo de 5 estrellas;Leica Trinovid 10 x 25 BCA schwarz mit Etui;2018-10-25 19:35:06.717329
B014TN3MQ2;iSupr8 - Super 8mm HD Vintage Video Camera;;https://images-eu.ssl-images-amazon.com/images/I/91UY5Sl-qGL._AC_US218_.png;3,7 de un máximo de 5 estrellas;iSupr8 - Super 8mm HD Vintage Video Camera;2018-10-25 19:35:06.720342
B00GFSKNRG;|Cargador + Batería Panasonic DMW-BCJ13 / Leica BP-DC10E para Panasonic Lumix DMC-LX5 || DMC-LX7 || Leica D-LUX 5 || D-LUX 6|;EUR 23,99;https://images-eu.ssl-images-amazon.com/images/I/51TwXcN7QUL._AC_US218_.jpg;4,7 de un máximo de 5 estrellas;|Cargador + Batería Panasonic DMW-BCJ13 / Leica BP-DC10E para Panasonic Lumix DMC-LX5 || DMC-LX7 || Leica D-LUX 5 || D-LUX 6|;2018-10-25 19:35:06.724326
